,categories,rating,price,review_count,name,city,state
54369,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54370,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54371,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54372,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54373,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54374,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54375,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54376,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54377,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54378,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54379,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54380,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54381,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54382,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54383,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54384,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54385,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54386,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54387,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54388,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54389,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54390,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54391,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54392,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54393,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54394,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54395,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54396,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54397,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54398,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54399,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54400,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54401,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54402,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54403,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54404,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54405,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54406,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54407,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54408,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54409,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54410,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54411,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54412,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54413,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54414,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54415,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54416,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54417,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54418,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54419,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54420,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54421,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54422,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54423,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54424,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54425,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54426,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54427,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54428,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54429,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54430,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54431,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54432,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54433,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54434,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54435,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54436,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54437,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54438,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54439,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54440,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54441,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54442,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54443,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54444,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54445,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54446,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54447,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54448,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54449,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54450,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54451,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54452,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54453,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54454,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54455,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54456,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54457,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54458,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54459,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54460,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54461,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54462,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54463,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54464,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54465,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54466,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54467,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54468,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54469,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54470,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54471,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54472,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54473,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54474,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54475,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54476,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54477,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54478,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54479,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54480,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54481,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54482,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54483,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54484,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54485,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54486,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54487,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54488,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54489,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54490,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54491,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
54492,American (Traditional),4,2,79,Krave Restaurant - Bridgeview,Bridgeview,IL
